sample_id,food_name,category,gt_min,gt_max,condition,run_id,predicted_days,in_range,abs_error,raw_response_excerpt
p05,식빵 1봉,processed,3,6,few_shot_cot,0,5,1,0,"```json {   ""food_name"": ""식빵 1봉"",   ""category"": ""bakery"",   ""storage"": ""실온"",   ""estimated_days"": 5,   ""reasoning"": ""빵류, 실온 3~7일 범위의 일반값"" } ```"
p05,식빵 1봉,processed,3,6,few_shot_cot,1,5,1,0,"```json {   ""food_name"": ""식빵 1봉"",   ""category"": ""bakery"",   ""storage"": ""실온"",   ""estimated_days"": 5,   ""reasoning"": ""베이커리류, 실온 3~7일"" } ```"
p05,식빵 1봉,processed,3,6,few_shot_cot,2,5,1,0,"```json {   ""food_name"": ""식빵 1봉"",   ""category"": ""baked goods"",   ""storage"": ""실온"",   ""estimated_days"": 5,   ""reasoning"": ""베이커리류, 실온 3~7일"" } ```"
p06,어묵 300g,processed,7,14,baseline,0,14,1,0,"```json {""food_name"": ""어묵 300g"", ""estimated_days"": 14} ```"
p06,어묵 300g,processed,7,14,baseline,1,60,0,46,"```json {""food_name"": ""어묵 300g"", ""estimated_days"": 60} ```"
p06,어묵 300g,processed,7,14,baseline,2,10,1,0,"```json {""food_name"": ""어묵 300g"", ""estimated_days"": 10} ```"
p06,어묵 300g,processed,7,14,cot,0,10,1,0,"```json {   ""food_name"": ""어묵 300g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 10,   ""reasoning"": ""어묵은 가공식품이며, 일반 가정에서는 냉장 보관이 가장 일반적입니다. 개봉 전 상태를 기준으로 일반적인 보관기한은 7~14일 범위이며, 30"
p06,어묵 300g,processed,7,14,cot,1,20,0,6,"```json {   ""food_name"": ""어묵 300g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 20,   ""reasoning"": ""어묵은 가공식품으로 분류되며, 일반 가정에서는 미개봉 상태로 냉장(4°C) 보관하는 것이 가장 일반적입니다. 일반적으로 가공된 어묵은 냉장 "
p06,어묵 300g,processed,7,14,cot,2,14,1,0,"```json {   ""food_name"": ""어묵 300g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 14,   ""reasoning"": ""어묵은 가공식품으로 냉장 보관이 일반적이며, 미개봉 상태의 경우 7~14일이 일반적인 보관기한 범위이므로, 안전을 고려하여 14일로 추정함."
p06,어묵 300g,processed,7,14,few_shot_cot,0,45,0,31,"{   ""food_name"": ""어묵 300g"",   ""category"": ""processed_seafood"",   ""storage"": ""냉장"",   ""estimated_days"": 45,   ""reasoning"": ""가공 수산물, 냉장 보관 시 1~2개월"" }"
p06,어묵 300g,processed,7,14,few_shot_cot,1,10,1,0,"```json {   ""food_name"": ""어묵 300g"",   ""category"": ""processed"",   ""storage"": ""냉장"",   ""estimated_days"": 10,   ""reasoning"": ""가공식품, 냉장 7~14일"" } ```"
p06,어묵 300g,processed,7,14,few_shot_cot,2,5,0,2,"```json {   ""food_name"": ""어묵 300g"",   ""category"": ""processed"",   ""storage"": ""냉장"",   ""estimated_days"": 5,   ""reasoning"": ""가공식품, 냉장 보관 시 3~7일"" } ```"
p07,김치 1kg,processed,30,90,baseline,0,28,0,2,"```json {""food_name"": ""김치 1kg"", ""estimated_days"": 28} ```"
p07,김치 1kg,processed,30,90,baseline,1,150,0,60,"```json {""food_name"": ""김치 1kg"", ""estimated_days"": 150} ```"
p07,김치 1kg,processed,30,90,baseline,2,153,0,63,"```json {""food_name"": ""김치 1kg"", ""estimated_days"": 153} ```"
p07,김치 1kg,processed,30,90,cot,0,90,1,0,"```json {   ""food_name"": ""김치 1kg"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 90,   ""reasoning"": ""김치는 발효 가공식품으로, 일반 가정에서 냉장 보관 시 1kg의 양은 보관기한에 큰 영향을 주지 않으며, 일반적으로 2~4개월(약 60~120"
p07,김치 1kg,processed,30,90,cot,1,60,1,0,"```json {   ""food_name"": ""김치 1kg"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 60,   ""reasoning"": ""김치는 발효 가공식품으로, 일반 가정에서 냉장(4°C) 보관 시 1~3개월간 섭취 가능하며, 1kg 수량은 보관기한에 큰 영향을 주지 않으므로"
p07,김치 1kg,processed,30,90,cot,2,60,1,0,"```json {   ""food_name"": ""김치 1kg"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 60,   ""reasoning"": ""김치는 가공식품(발효식품)이며, 일반 가정에서는 냉장(4°C) 보관이 가장 일반적입니다. 1kg은 보관기한에 큰 영향을 주지 않으며, 맛있게 "
p07,김치 1kg,processed,30,90,few_shot_cot,0,60,1,0,"```json {   ""food_name"": ""김치 1kg"",   ""category"": ""processed"",   ""storage"": ""냉장"",   ""estimated_days"": 60,   ""reasoning"": ""발효 가공식품, 냉장 1~3개월"" } ```"
p07,김치 1kg,processed,30,90,few_shot_cot,1,90,1,0,"```json {   ""food_name"": ""김치 1kg"",   ""category"": ""fermented_food"",   ""storage"": ""냉장"",   ""estimated_days"": 90,   ""reasoning"": ""발효식품, 냉장 2~4개월"" } ```"
p07,김치 1kg,processed,30,90,few_shot_cot,2,60,1,0,"```json {   ""food_name"": ""김치 1kg"",   ""category"": ""fermented food"",   ""storage"": ""냉장"",   ""estimated_days"": 60,   ""reasoning"": ""발효식품, 냉장 1~3개월 범위의 중간값"" } ```"
p08,햄 200g,processed,14,30,baseline,0,90,0,60,"```json {""food_name"": ""햄 200g"", ""estimated_days"": 90} ```"
p08,햄 200g,processed,14,30,baseline,1,60,0,30,"```json {""food_name"": ""햄 200g"", ""estimated_days"": 60} ```"
p08,햄 200g,processed,14,30,baseline,2,45,0,15,"```json {   ""food_name"": ""햄 200g"",   ""estimated_days"": 45 } ```"
p08,햄 200g,processed,14,30,cot,0,5,0,9,"```json {   ""food_name"": ""햄 200g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 5,   ""reasoning"": ""햄은 가공식품으로 분류되며, 개봉 후 일반 가정에서는 냉장 보관하는 것이 일반적입니다. 개봉된 햄은 냉장 보관 시 보통 3~7일 이내에 섭취하는"
p08,햄 200g,processed,14,30,cot,1,5,0,9,"```json {   ""food_name"": ""햄 200g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 5,   ""reasoning"": ""햄은 가공식품으로 분류되며, 일반 가정에서 개봉 후 냉장(4°C) 보관을 가정할 때 통상 3~7일 내 소비가 권장되므로, 200g의 중량은 보관"
p08,햄 200g,processed,14,30,cot,2,5,0,9,"```json {   ""food_name"": ""햄 200g"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 5,   ""reasoning"": ""햄은 가공식품으로, 일반 가정에서는 냉장 보관하며, 개봉 후에는 일반적으로 3~7일 내에 섭취하는 것이 권장됩니다. 200g의 양은 보관 기한에"
p08,햄 200g,processed,14,30,few_shot_cot,0,60,0,30,"```json {   ""food_name"": ""햄 200g"",   ""category"": ""processed_meat"",   ""storage"": ""냉장"",   ""estimated_days"": 60,   ""reasoning"": ""육가공품, 냉장 1~3개월"" } ```"
p08,햄 200g,processed,14,30,few_shot_cot,1,45,0,15,"```json {   ""food_name"": ""햄 200g"",   ""category"": ""processed"",   ""storage"": ""냉장"",   ""estimated_days"": 45,   ""reasoning"": ""가공육 (햄), 냉장 보관 시 미개봉 1~2개월"" } ```"
p08,햄 200g,processed,14,30,few_shot_cot,2,60,0,30,"```json {   ""food_name"": ""햄 200g"",   ""category"": ""processed"",   ""storage"": ""냉장"",   ""estimated_days"": 60,   ""reasoning"": ""가공 육류(햄), 냉장 미개봉 상태에서 1.5~2개월"" } ```"
p09,부침용 국산콩 두부 1팩,processed,14,24,baseline,0,45,0,21,"```json {""food_name"": ""부침용 국산콩 두부 1팩"", ""estimated_days"": 45} ```"
p09,부침용 국산콩 두부 1팩,processed,14,24,baseline,1,25,0,1,"```json {""food_name"": ""부침용 국산콩 두부 1팩"", ""estimated_days"": 25} ```"
p09,부침용 국산콩 두부 1팩,processed,14,24,baseline,2,55,0,31,"```json {""food_name"": ""부침용 국산콩 두부 1팩"", ""estimated_days"": 55} ```"
p09,부침용 국산콩 두부 1팩,processed,14,24,cot,0,14,1,0,"```json {   ""food_name"": ""부침용 국산콩 두부 1팩"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 14,   ""reasoning"": ""부침용 국산콩 두부는 가공식품으로 분류되며, 일반 가정에서는 냉장(4°C) 보관하는 것이 일반적입니다. 미개봉 상태의 두부 1팩은"
p09,부침용 국산콩 두부 1팩,processed,14,24,cot,1,21,1,0,"```json {   ""food_name"": ""부침용 국산콩 두부 1팩"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 21,   ""reasoning"": ""두부는 콩을 가공한 식품으로, 일반 가정에서 냉장 보관하는 것이 가장 일반적이며, 미개봉 상태의 두부 소비기한은 통상 2~3주이므"
p09,부침용 국산콩 두부 1팩,processed,14,24,cot,2,14,1,0,"```json {   ""food_name"": ""부침용 국산콩 두부 1팩"",   ""category"": ""가공식품"",   ""storage"": ""냉장(4°C)"",   ""estimated_days"": 14,   ""reasoning"": ""두부는 콩을 가공한 식품으로, 가공식품에 해당합니다. 일반 가정에서 가장 일반적인 보관 방법은 냉장(4°C)이며, 개봉하지 않은 "
p09,부침용 국산콩 두부 1팩,processed,14,24,few_shot_cot,0,21,1,0,"```json {   ""food_name"": ""부침용 국산콩 두부 1팩"",   ""category"": ""processed"",   ""storage"": ""냉장"",   ""estimated_days"": 21,   ""reasoning"": ""가공식품(두부), 냉장 2-3주"" } ```"
p09,부침용 국산콩 두부 1팩,processed,14,24,few_shot_cot,1,14,1,0,"```json {   ""food_name"": ""부침용 국산콩 두부 1팩"",   ""category"": ""processed"",   ""storage"": ""냉장"",   ""estimated_days"": 14,   ""reasoning"": ""가공식품(두부), 냉장 10~30일 범위의 중간값"" } ```"
p09,부침용 국산콩 두부 1팩,processed,14,24,few_shot_cot,2,10,0,4,"```json {   ""food_name"": ""부침용 국산콩 두부 1팩"",   ""category"": ""processed"",   ""storage"": ""냉장"",   ""estimated_days"": 10,   ""reasoning"": ""콩류 가공식품, 냉장 1~2주"" } ```"
